debate_title,date,year,actor,first_name,dialogue,is_candidate,party,is_winner,VP_debate,is_incumbent,word_count,vader_full,vader_sentiment,vader_label,bert_full,bert_raw,bert_sentiment,bert_label,diff_sentiment
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,"Mr. Smith, Mr. Nixon. In the election of 1860, Abraham Lincoln said the question was whether this nation could exist half-slave or half-free. In the election of 1960, and with the world around us, the question is whether the world will exist half-slave or half-free, whether it will move in the direction of freedom, in the direction of the road that we are taking, or whether it will move in the direction of slavery. I think it will depend in great measure upon what we do here in the United States, on the kind of society that we build, on the kind of strength that we maintain. We discuss tonight domestic issues, but I would not want that to be any implication to be given that this does not involve directly our struggle with Mr. Khrushchev for survival. Mr. Khrushchev is in New York, and he maintains the Communist offensive throughout the world because of the productive power of the Soviet Union itself. The Chinese Communists have always had a large population. But they are important and dangerous now because they are mounting a major effort within their own country. The kind of country we have here, the kind of society we have, the kind of strength we build in the United States will be the defense of freedom. If we do well here, if we meet our obligations, if were moving ahead, then I think freedom will be secure around the world. If we fail, then freedom fails. Therefore, I think the question before the American people is: Are we doing as much as we can do? Are we as strong as we should be? Are we as strong as we must be if were going to maintain our independence, and if were going to maintain and hold out the hand of friendship to those who look to us for assistance, to those who look to us for survival? I should make it very clear that I do not think were doing enough, that I am not satisfied as an American with the progress that were making. This is a great country, but I think it could be a greater country; and this is a powerful country, but I think it could be a more powerful country. Im not satisfied to have fifty percent of our steel-mill capacity unused. Im not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world. Because economic growth means strength and vitality; it means were able to sustain our defenses; it means were able to meet our commitments abroad. Im not satisfied when we have over nine billion dollars worth of food  some of it rotting  even though there is a hungry world, and even though four million Americans wait every month for a food package from the government, which averages five cents a day per individual. I saw cases in West Virginia, here in the United States, where children took home part of their school lunch in order to feed their families because I dont think were meeting our obligations toward these Americans. Im not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are. Im not satisfied when many of our teachers are inadequately paid, or when our children go to school part-time shifts. I think we should have an educational system second to none. Im not satisfied when I see men like Jimmy Hoffa  in charge of the largest union in the United States  still free. Im not satisfied when we are failing to develop the natural resources of the United States to the fullest. Here in the United States, which developed the Tennessee Valley and which built the Grand Coulee and the other dams in the Northwest United States at the present rate of hydropower production  and that is the hallmark of an industrialized society  the Soviet Union by 1975 will be producing more power than we are. These are all the things, I think, in this country that can make our society strong, or can mean that it stands still. Im not satisfied until every American enjoys his full constitutional rights. If a Negro baby is born  and this is true also of Puerto Ricans and Mexicans in some of our cities  he has about one-half as much chance to get through high school as a white baby. He has one-third as much chance to get through college as a white student. He has about a third as much chance to be a professional man, about half as much chance to own a house. He has about uh  four times as much chance that hell be out of work in his life as the white baby. I think we can do better. I dont want the talents of any American to go to waste. I know that there are those who want to turn everything over to the government. I dont at all. I want the individuals to meet their responsibilities. And I want the states to meet their responsibilities. But I think there is also a national responsibility. The argument has been used against every piece of social legislation in the last twenty-five years. The people of the United States individually could not have developed the Tennessee Valley; collectively they could have. A cotton farmer in Georgia or a peanut farmer or a dairy farmer in Wisconsin and Minnesota, he cannot protect himself against the forces of supply and demand in the market place; but working together in effective governmental programs he can do so. Seventeen million Americans, who live over sixty-five on an average Social Security check of about seventy-eight dollars a month, theyre not able to sustain themselves individually, but they can sustain themselves through the social security system. I dont believe in big government, but I believe in effective governmental action. And I think thats the only way that the United States is going to maintain its freedom. Its the only way that were going to move ahead. I think we can do a better job. I think were going to have to do a better job if we are going to meet the responsibilities which time and events have placed upon us. We cannot turn the job over to anyone else. If the United States fails, then the whole cause of freedom fails. And I think it depends in great measure on what we do here in this country. The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States. Because they felt that the American society was moving again. I want us to recapture that image. I want people in Latin America and Africa and Asia to start to look to America; to see how were doing things; to wonder what the resident of the United States is doing; and not to look at Khrushchev, or look at the Chinese Communists. That is the obligation upon our generation. In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny. I think our generation of Americans has the same rendezvous. The question now is: Can freedom be maintained under the most severe tack  attack it has ever known? I think it can be. And I think in the final analysis it depends upon what we do here. I think its time America started moving again.",True,Democratic,True,False,False,1249,"{'neg': 0.074, 'neu': 0.758, 'pos': 0.169, 'compound': 0.9993}",0.9993,positive,"{'neg': 0.33399999141693115, 'neu': 0.4165000021457672, 'pos': 0.24950000643730164}",-0.08444702625274658,-0.16730625468493637,negative,1.1666062546849363
1960_Kennedy_Nixon_1,1960-09-26,1960,Nixon,Richard,"Mr. Smith, Senator Kennedy. The things that Senator Kennedy has said many of us can agree with. There is no question but that we cannot discuss our internal affairs in the United States without recognizing that they have a tremendous bearing on our international position. There is no question but that this nation cannot stand still; because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking. Were ahead in this competition, as Senator Kennedy, I think, has implied. But when youre in a race, the only way to stay ahead is to move ahead. And I subscribe completely to the spirit that Senator Kennedy has expressed tonight, the spirit that the United States should move ahead. Where, then, do we disagree? I think we disagree on the implication of his remarks tonight and on the statements that he has made on many occasions during his campaign to the effect that the United States has been standing still. We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world. Now last year, of course, was 1958. That happened to be a recession year. But when we look at the growth of G.N.P. this year, a year of recovery, we find that its six and nine-tenths per cent and one of the highest in the world today. More about that later. Looking then to this problem of how the United States should move ahead and where the United States is moving, I think it is well that we take the advice of a very famous campaigner: Lets look at the record. Is the United States standing still? Is it true that this Administration, as Senator Kennedy has charged, has been an Administration of retreat, of defeat, of stagnation? Is it true that, as far as this country is concerned, in the field of electric power, in all of the fields that he has mentioned, we have not been moving ahead. Well, we have a comparison that we can make. We have the record of the Truman Administration of seven and a half years and the seven and a half years of the Eisenhower Administration. When we compare these two records in the areas that Senator Kennedy has  has discussed tonight, I think we find that America has been moving ahead. Lets take schools. We have built more schools in these last seven and a half years than we built in the previous seven and a half, for that matter in the previous twenty years. Lets take hydroelectric power. We have developed more hydroelectric power in these seven and a half years than was developed in any previous administration in history. Let us take hospitals. We find that more have been built in this Administration than in the previous Administration. The same is true of highways. Lets put it in terms that all of us can understand. We often hear gross national product discussed and in that respect may I say that when we compare the growth in this Administration with that of the previous Administration that then there was a total growth of eleven percent over seven years; in this Administration there has been a total growth of nineteen per cent over seven years. That shows that theres been more growth in this Administration than in its predecessor. But lets not put it there; lets put it in terms of the average family. What has happened to you? We find that your wages have gone up five times as much in the Eisenhower Administration as they did in the Truman Administration. What about the prices you pay? We find that the prices you pay went up five times as much in the Truman Administration as they did in the Eisenhower Administration. Whats the net result of this? This means that the average family income went up fifteen per cent in the Eisenhower years as against two per cent in the Truman years. Now, this is not standing still. But, good as this record is, may I emphasize it isnt enough. A record is never something to stand on. Its something to build on. And in building on this record, I believe that we have the secret for progress, we know the way to progress. And I think, first of all, our own record proves that we know the way. Senator Kennedy has suggested that he believes he knows the way. I respect the sincerity which he m- which he makes that suggestion. But on the other hand, when we look at the various programs that he offers, they do not seem to be new. They seem to be simply retreads of the programs of the Truman Administration which preceded it. And I would suggest that during the course of the evening he might indicate those areas in which his programs are new, where they will mean more progress than we had then. What kind of programs are we for? We are for programs that will expand educational opportunities, that will give to all Americans their equal chance for education, for all of the things which are necessary and dear to the hearts of our people. We are for programs, in addition, which will see that our medical care for the aged are  is  are much  is much better handled than it is at the present time. Here again, may I indicate that Senator Kennedy and I are not in disagreement as to the aims. We both want to help the old people. We want to see that they do have adequate medical care. The question is the means. I think that the means that I advocate will reach that goal better than the means that he advocates. I could give better examples, but for  for whatever it is, whether its in the field of housing, or health, or medical care, or schools, or the eh- development of electric power, we have programs which we believe will move America, move her forward and build on the wonderful record that we have made over these past seven and a half years. Now, when we look at these programs, might I suggest that in evaluating them we often have a tendency to say that the test of a program is how much youre spending. I will concede that in all the areas to which I have referred Senator Kennedy would have the spe- federal government spend more than I would have it spend. I costed out the cost of the Democratic platform. It runs a minimum of thirteen and two-tenths billions dollars a year more than we are presently spending to a maximum of eighteen billion dollars a year more than were presently spending. Now the Republican platform will cost more too. It will cost a minimum of four billion dollars a year more, a maximum of four and nine-tenths billion dollar a year more than were presently spending. Now, does this mean that his program is better than ours? Not at all. Because it isnt a question of how much the federal government spends; it isnt a question of which government does the most. It is a question of which administration does the right thing. And in our case, I do believe that our programs will stimulate the creative energies of a hundred and eighty million free Americans. I believe the programs that Senator Kennedy advocates will have a tendency to stifle those creative energies, I believe in other words, that his program would lead to the stagnation of the motive power that we need in this country to get progress. The final point that I would like to make is this: Senator Kennedy has suggested in his speeches that we lack compassion for the poor, for the old, and for others that are unfortunate. Let us understand throughout this campaign that his motives and mine are sincere. I know what it means to be poor. I know what it means to see people who are unemployed. I know Senator Kennedy feels as deeply about these problems as I do, but our disagreement is not about the goals for America but only about the means to reach those goals.",True,Republican,False,False,False,1382,"{'neg': 0.037, 'neu': 0.834, 'pos': 0.129, 'compound': 0.9992}",0.9992,positive,"{'neg': 0.2806999981403351, 'neu': 0.4090999960899353, 'pos': 0.3100999891757965}",0.029422223567962646,0.05877662146401888,positive,0.9404233785359811
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,"Well, the Vice President and I came to the Congress together 1946; we both served in the Labor Committee. Ive been there now for fourteen years, the same period of time that he has, so that our experience in uh  government is comparable. Secondly, I think the question is uh  what are the programs that we advocate, what is the party record that we lead? I come out of the Democratic party, which in this century has produced Woodrow Wilson and Franklin Roosevelt and Harry Truman, and which supported and sustained these programs which Ive discussed tonight. Mr. Nixon comes out of the Republican party. He was nominated by it. And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources. I think Mr. Nixon is an effective leader of his party. I hope he would grant me the same. The question before us is: which point of view and which party do we want to lead the United States?",True,Democratic,True,False,False,186,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.9856}",0.9856,positive,"{'neg': 0.014299999922513962, 'neu': 0.7803999781608582, 'pos': 0.2053000032901764}",0.19101541861891747,0.3644698339747157,positive,0.6211301660252844
1960_Kennedy_Nixon_1,1960-09-26,1960,Nixon,Richard,I have no comment.,True,Republican,False,False,False,4,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,"{'neg': 0.3077999949455261, 'neu': 0.6568999886512756, 'pos': 0.03530000150203705}",-0.27246686443686485,-0.49671352443006533,negative,0.20071352443006535
1960_Kennedy_Nixon_1,1960-09-26,1960,Nixon,Richard,"It would be rather difficult to cover them in eight and- in two and a half minutes. I would suggest that these proposals could be mentioned. First, after each of my foreign trips I have made recommendations that have been adopted. For example, after my first trip abroad  abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field. After my trip to South America, I made recommendations that a separate inter-American lending agency be set up which the South American nations would like much better than a lend- than to participate in the lending agencies which treated all the countries of the world the same. Uh  I have made other recommendations after each of the other trips; for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress. Within the Administration, as a chairman of the Presidents Committee on Price Stability and Economic Growth, I have had the opportunity to make recommendations which have been adopted within the Administration and which I think have been reasonably effective. I know Senator Kennedy suggested in his speech at Cleveland yesterday that that committee had not been particularly effective. I would only suggest that while we do not take the credit for it  I would not presume to  that since that committee has been formed the price line has been held very well within the United States.",True,Republican,False,False,False,270,"{'neg': 0.016, 'neu': 0.874, 'pos': 0.11, 'compound': 0.9749}",0.9749,positive,"{'neg': 0.09839999675750732, 'neu': 0.8235999941825867, 'pos': 0.07800000160932541}",-0.020329676568508148,-0.04063696215968752,neutral,1.0155369621596875
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,"Well, I would say in the latter that the  and thats what I found uh  somewhat unsatisfactory about the figures uh  Mr. Nixon, that you used in your previous speech, when you talked about the Truman Administration. You  Mr. Truman came to office in nineteen uh  forty-four and at the end of the war, and uh  difficulties that were facing the United States during that period of transition  1946 when price controls were lifted  so its rather difficult to use an overall figure taking those seven and a half years and comparing them to the last eight years. I prefer to take the overall percentage record of the last twenty years of the Democrats and the eight years of the Republicans to show an overall period of growth. In regard to uh  price stability uh  Im not aware that that committee did produce recommendations that ever were certainly before the Congress from the point of view of legislation in regard to controlling prices. In regard to the exchange of students and labor unions, I am chairman of the subcommittee on Africa and I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had. I think its true of Latin America also. We did come forward with a program of students for the Congo of over three hundred which was more than the federal government had for all of Africa the previous year, so that I dont think that uh  we have moved at least in those two areas with sufficient vigor.",True,Democratic,True,False,False,265,"{'neg': 0.044, 'neu': 0.896, 'pos': 0.06, 'compound': 0.3008}",0.3008,positive,"{'neg': 0.4855000078678131, 'neu': 0.4934000074863434, 'pos': 0.0210999995470047}",-0.46436295472085476,-0.7299993204598556,negative,1.0307993204598556
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,Thats correct.,True,Democratic,True,False,False,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral,"{'neg': 0.03880000114440918, 'neu': 0.6026999950408936, 'pos': 0.35839998722076416}",0.3195873387157917,0.5643373382140668,positive,-0.5643373382140668
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,"Well, because I think that if the federal government moved out of the program and withdrew its supports uh  then I think you would have complete uh  economic chaos. The farmer plants in the spring and harvests in the fall. There are hundreds of thousands of them. They really dont  theyre not able to control their market very well. They bring their crops in or their livestock in, many of them about the same time. They have only a few purchasers that buy their milk or their hogs  a few large companies in many cases  and therefore the farmer is not in a position to bargain very effectively in the market place. I think the experience of the twenties has shown what a free market could do to agriculture. And if the agricultural economy collapses, then the economy of the rest of the United States sooner or later will collapse. The farmers are the number one market for the automobile industry of the United States. The automobile industry is the number one market for steel. So if the farmers economy continues to decline as sharply as it has in recent years, then I think you would have a recession in the rest of the country. So I think the case for the government intervention is a good one. Secondly, my objection to present farm policy is that there are no effective controls to bring supply and demand into better balance. The dropping of the support price in order to limit production does not work, and we now have the highest uh  surpluses  nine billion dollars worth. Weve had a uh  higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years. I think that this farm policy has failed. In my judgment the only policy that will work will be for effective supply and demand to be in balance. And that can only be done through governmental action. I therefore suggest that in those basic commodities which are supported, that the federal government, after endorsement by the farmers in that commodity, attempt to bring supply and demand into balance  attempt effective production controls  so that we wont have that five or six per cent surplus which breaks the price fifteen or twenty per cent. I think Mr. Bensons program has failed. And I must say, after reading the Vice Presidents speech before the farmers, as he read mine, I dont believe that its very much different from Mr. Bensons. I dont think it provides effective governmental controls. I think the support prices are tied to the average market price of the last three years, which was Mr. Bensons theory. I therefore do not believe that this is a sharp enough breach with the past to give us any hope of success for the future.",True,Democratic,True,False,False,475,"{'neg': 0.055, 'neu': 0.824, 'pos': 0.122, 'compound': 0.9837}",0.9837,positive,"{'neg': 0.4343999922275543, 'neu': 0.32820001244544983, 'pos': 0.23739999532699585}",-0.19703342020511627,-0.3748609105059061,negative,1.358560910505906
1960_Kennedy_Nixon_1,1960-09-26,1960,Nixon,Richard,"Well, I would suggest, Mr. Vanocur, that uh  if you know the President, that was probably a facetious remark. Uh  I would also suggest that insofar as his statement is concerned, that I think it would be improper for the President of the United States to disclose uh  the instances in which members of his official family had made recommendations, as I have made them through the years to him, which he has accepted or rejected. The President has always maintained and very properly so that he is entitled to get what advice he wants from his cabinet and from his other advisers without disclosing that to anybody  including as a matter of fact the Congress. Now, I can only say this. Through the years I have sat in the National Security Council. I have been in the cabinet. I have met with the legislative leaders. I have met with the President when he made the great decisions with regard to Lebanon, Quemoy and Matsu, other matters. The President has asked for my advice. I have given it. Sometimes my advice has been taken. Sometimes it has not. I do not say that I have made the decisions. And I would say that no president should ever allow anybody else to make the major decisions, The president only makes the decisions. All that his advisers do is to give counsel when he asks for it. As far as what experience counts and whether that is experience that counts, that isnt for me to say. Uh  I can only say that my experience is there for the people to consider; Senator Kennedys is there for the people to consider. As he pointed out, we came to the Congress in the same year. His experience has been different from mine. Mine has been in the executive branch. His has been in the legislative branch. I would say that the people now have the opportunity to evaluate his as against mine and I think both he and I are going to abide by whatever the people decide.",True,Republican,False,False,False,344,"{'neg': 0.016, 'neu': 0.918, 'pos': 0.066, 'compound': 0.9186}",0.9186,positive,"{'neg': 0.19990000128746033, 'neu': 0.7548999786376953, 'pos': 0.04520000144839287}",-0.15475356578826904,-0.2999886498673488,negative,1.2185886498673488
1960_Kennedy_Nixon_1,1960-09-26,1960,Kennedy,John,"Well, Ill just say that the question is of experience and the question also is uh  what our judgment is of the future, and what our goals are for the United States, and what ability we have to implement those goals. Abraham Lincoln came to the presidency in 1860 after a rather little known uh  session in the House of Representatives and after being defeated for the Senate in fifty-eight and was a distinguished president. Theres no certain road to the presidency. There are no guarantees that uh  if you take uh  one road or another that you will be a successful president. I have been in the Congress for fourteen years. I have voted in the last uh  eight years uh  and the Vice President was uh  presiding over the Senate and meeting his other responsibilities. I have met met uh  decisions over eight hundred times on matters which affect not only the domestic security of the United States, but as a member of the Senate Foreign Relations Committee. The question really is: which candidate and which party can meet the problems that the United States is going to face in the sixties?",True,Democratic,True,False,False,194,"{'neg': 0.053, 'neu': 0.845, 'pos': 0.103, 'compound': 0.8047}",0.8047,positive,"{'neg': 0.05310000106692314, 'neu': 0.8479999899864197, 'pos': 0.09889999777078629}",0.045759402215480804,0.09126414647877648,positive,0.7134358535212235
